Nama File,Status Encoding,Codec Video,Codec Audio,Resolution,Frame Rate,Pixel Format,Profile,Audio Sample Rate,File Size,Duration,Faststart,Valid Meta & TikTok (Ya/Tidak),Catatan Error bila ada
Kucing_HD_555.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.34 MB,9.73s,Ya,Ya,None
Kucing_HD_556.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.27 MB,5.88s,Ya,Ya,None
Kucing_HD_557.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.92 MB,7.78s,Ya,Ya,None
Kucing_HD_558.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.07 MB,7.92s,Ya,Ya,None
Kucing_HD_559.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.82 MB,10.85s,Ya,Ya,None
Kucing_HD_560.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.77 MB,5.74s,Ya,Ya,None
Kucing_HD_561.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.08 MB,15.12s,Ya,Ya,None
Kucing_HD_562.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.38 MB,17.25s,Ya,Ya,None
Kucing_HD_563.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.14 MB,18.97s,Ya,Ya,None
Kucing_HD_564.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.76 MB,16.56s,Ya,Ya,None
Kucing_HD_565.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.61 MB,19.95s,Ya,Ya,None
Kucing_HD_566.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.99 MB,6.25s,Ya,Ya,None
Kucing_HD_567.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,28.35 MB,23.71s,Ya,Ya,None
Kucing_HD_568.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.05 MB,12.29s,Ya,Ya,None
Kucing_HD_569.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.31 MB,13.49s,Ya,Ya,None
Kucing_HD_570.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.64 MB,13.49s,Ya,Ya,None
Kucing_HD_571.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,25.64 MB,43.86s,Ya,Ya,None
Kucing_HD_572.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.37 MB,10.85s,Ya,Ya,None
Kucing_HD_573.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.87 MB,19.58s,Ya,Ya,None
Kucing_HD_574.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.48 MB,7.08s,Ya,Ya,None
Kucing_HD_575.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.17 MB,14.10s,Ya,Ya,None
Kucing_HD_576.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.41 MB,6.67s,Ya,Ya,None
Kucing_HD_577.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.62 MB,24.82s,Ya,Ya,None
Kucing_HD_578.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.55 MB,13.03s,Ya,Ya,None
Kucing_HD_579.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.39 MB,12.19s,Ya,Ya,None
Kucing_HD_580.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.07 MB,13.86s,Ya,Ya,None
Kucing_HD_581.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.80 MB,6.25s,Ya,Ya,None
Kucing_HD_582.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.39 MB,13.54s,Ya,Ya,None
Kucing_HD_583.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.23 MB,13.07s,Ya,Ya,None
Kucing_HD_584.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.08 MB,5.60s,Ya,Ya,None
Kucing_HD_585.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.24 MB,8.71s,Ya,Ya,None
Kucing_HD_586.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.52 MB,5.18s,Ya,Ya,None
Kucing_HD_587.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,28.93 MB,55.15s,Ya,Ya,None
Kucing_HD_588.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.85 MB,6.99s,Ya,Ya,None
Kucing_HD_589.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.33 MB,24.92s,Ya,Ya,None
Kucing_HD_590.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.44 MB,13.12s,Ya,Ya,None
Kucing_HD_591.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.39 MB,4.81s,Ya,Ya,None
Kucing_HD_592.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.29 MB,9.73s,Ya,Ya,None
Kucing_HD_593.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.01 MB,7.41s,Ya,Ya,None
Kucing_HD_594.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.15 MB,27.14s,Ya,Ya,None
Kucing_HD_595.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.28 MB,8.06s,Ya,Ya,None
Kucing_HD_596.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.90 MB,15.54s,Ya,Ya,None
Kucing_HD_597.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.62 MB,10.29s,Ya,Ya,None
Kucing_HD_598.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.77 MB,3.00s,Ya,Ya,None
Kucing_HD_599.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.42 MB,5.88s,Ya,Ya,None
Kucing_HD_600.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.62 MB,6.53s,Ya,Ya,None
Kucing_HD_601.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.96 MB,32.35s,Ya,Ya,None
Kucing_HD_602.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.08 MB,7.13s,Ya,Ya,None
Kucing_HD_603.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.81 MB,18.83s,Ya,Ya,None
Kucing_HD_604.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.88 MB,6.20s,Ya,Ya,None
Kucing_HD_605.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.30 MB,16.32s,Ya,Ya,None
Kucing_HD_606.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.53 MB,6.94s,Ya,Ya,None
Kucing_HD_607.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.88 MB,15.54s,Ya,Ya,None
Kucing_HD_608.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,17.11 MB,30.77s,Ya,Ya,None
Kucing_HD_609.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.69 MB,13.26s,Ya,Ya,None
Kucing_HD_610.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.30 MB,26.87s,Ya,Ya,None
Kucing_HD_611.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,18.99 MB,41.03s,Ya,Ya,None
Kucing_HD_612.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.37 MB,8.62s,Ya,Ya,None
Kucing_HD_613.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.09 MB,13.77s,Ya,Ya,None
Kucing_HD_614.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.58 MB,7.69s,Ya,Ya,None
Kucing_HD_615.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.23 MB,16.65s,Ya,Ya,None
Kucing_HD_616.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.48 MB,6.80s,Ya,Ya,None
Kucing_HD_617.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,22.24 MB,44.10s,Ya,Ya,None
Kucing_HD_618.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.09 MB,17.39s,Ya,Ya,None
Kucing_HD_619.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,21.95 MB,14.42s,Ya,Ya,None
Kucing_HD_620.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.61 MB,14.56s,Ya,Ya,None
Kucing_HD_621.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,21.37 MB,14.61s,Ya,Ya,None
Kucing_HD_622.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.67 MB,9.82s,Ya,Ya,None
Kucing_HD_623.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.54 MB,19.34s,Ya,Ya,None
Kucing_HD_624.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.60 MB,10.66s,Ya,Ya,None
Kucing_HD_625.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.73 MB,5.23s,Ya,Ya,None
Kucing_HD_626.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.99 MB,18.37s,Ya,Ya,None
Kucing_HD_627.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.01 MB,46.98s,Ya,Ya,None
Kucing_HD_628.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.88 MB,9.54s,Ya,Ya,None
Kucing_HD_629.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.41 MB,7.18s,Ya,Ya,None
Kucing_HD_630.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.28 MB,18.14s,Ya,Ya,None
Kucing_HD_631.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.15 MB,9.82s,Ya,Ya,None
Kucing_HD_632.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.39 MB,7.27s,Ya,Ya,None
Kucing_HD_633.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.01 MB,13.68s,Ya,Ya,None
Kucing_HD_634.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.24 MB,14.33s,Ya,Ya,None
Kucing_HD_635.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.69 MB,5.23s,Ya,Ya,None
Kucing_HD_636.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.19 MB,7.64s,Ya,Ya,None
Kucing_HD_637.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.89 MB,5.13s,Ya,Ya,None
Kucing_HD_638.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.41 MB,30.58s,Ya,Ya,None
Kucing_HD_639.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.37 MB,11.26s,Ya,Ya,None
Kucing_HD_640.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.45 MB,7.36s,Ya,Ya,None
Kucing_HD_641.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.13 MB,4.07s,Ya,Ya,None
Kucing_HD_642.mp4,Gagal Validasi,h264,aac,1080x1920,30.00,yuvj420p,High,48000 Hz,7.63 MB,16.09s,Ya,Tidak,Invalid pixel format: yuvj420p
Kucing_HD_643.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.80 MB,25.15s,Ya,Ya,None
Kucing_HD_644.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.46 MB,9.36s,Ya,Ya,None
Kucing_HD_645.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.29 MB,11.45s,Ya,Ya,None
Kucing_HD_646.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.38 MB,7.64s,Ya,Ya,None
Kucing_HD_647.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,16.13 MB,33.65s,Ya,Ya,None
Kucing_HD_648.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.87 MB,7.27s,Ya,Ya,None
Kucing_HD_649.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.46 MB,29.19s,Ya,Ya,None
Kucing_HD_650.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.60 MB,15.40s,Ya,Ya,None
Kucing_HD_651.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.45 MB,15.12s,Ya,Ya,None
Kucing_HD_652.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.06 MB,12.01s,Ya,Ya,None
Kucing_HD_653.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.26 MB,5.23s,Ya,Ya,None
Kucing_HD_654.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,18.72 MB,26.59s,Ya,Ya,None
Kucing_HD_655.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.99 MB,6.99s,Ya,Ya,None
Kucing_HD_656.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.60 MB,15.35s,Ya,Ya,None
Kucing_HD_657.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.64 MB,13.49s,Ya,Ya,None
Kucing_HD_658.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.46 MB,7.59s,Ya,Ya,None
Kucing_HD_659.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.95 MB,18.51s,Ya,Ya,None
Kucing_HD_660.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.36 MB,8.62s,Ya,Ya,None
Kucing_HD_661.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.98 MB,12.01s,Ya,Ya,None
Kucing_HD_662.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.25 MB,39.36s,Ya,Ya,None
Kucing_HD_663.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.85 MB,18.41s,Ya,Ya,None
Kucing_HD_664.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.83 MB,6.25s,Ya,Ya,None
Kucing_HD_665.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.66 MB,9.64s,Ya,Ya,None
Kucing_HD_666.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.43 MB,18.37s,Ya,Ya,None
Kucing_HD_667.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.02 MB,12.79s,Ya,Ya,None
Kucing_HD_668.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.93 MB,14.65s,Ya,Ya,None
Kucing_HD_669.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.00 MB,16.09s,Ya,Ya,None
Kucing_HD_670.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.76 MB,33.00s,Ya,Ya,None
Kucing_HD_671.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.94 MB,13.68s,Ya,Ya,None
Kucing_HD_672.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.33 MB,12.05s,Ya,Ya,None
Kucing_HD_673.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.38 MB,8.62s,Ya,Ya,None
Kucing_HD_674.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.99 MB,9.03s,Ya,Ya,None
Kucing_HD_675.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.45 MB,6.57s,Ya,Ya,None
Kucing_HD_676.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.93 MB,42.98s,Ya,Ya,None
Kucing_HD_677.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.94 MB,6.62s,Ya,Ya,None
Kucing_HD_678.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.47 MB,20.23s,Ya,Ya,None
Kucing_HD_679.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,22.56 MB,42.70s,Ya,Ya,None
Kucing_HD_680.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.33 MB,7.08s,Ya,Ya,None
Kucing_HD_681.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.22 MB,12.10s,Ya,Ya,None
Kucing_HD_682.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.57 MB,15.26s,Ya,Ya,None
Kucing_HD_683.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.73 MB,9.22s,Ya,Ya,None
Kucing_HD_684.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.02 MB,6.62s,Ya,Ya,None
Kucing_HD_685.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.43 MB,4.81s,Ya,Ya,None
Kucing_HD_686.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.72 MB,12.42s,Ya,Ya,None
Kucing_HD_687.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.07 MB,6.06s,Ya,Ya,None
Kucing_HD_688.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.68 MB,20.74s,Ya,Ya,None
Kucing_HD_689.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.88 MB,16.56s,Ya,Ya,None
Kucing_HD_690.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.26 MB,17.16s,Ya,Ya,None
Kucing_HD_691.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.98 MB,5.13s,Ya,Ya,None
Kucing_HD_692.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.70 MB,8.57s,Ya,Ya,None
Kucing_HD_693.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.59 MB,7.13s,Ya,Ya,None
Kucing_HD_694.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.59 MB,15.16s,Ya,Ya,None
Kucing_HD_695.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.50 MB,5.97s,Ya,Ya,None
Kucing_HD_696.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.93 MB,10.66s,Ya,Ya,None
Kucing_HD_697.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.00 MB,13.40s,Ya,Ya,None
Kucing_HD_698.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.00 MB,11.49s,Ya,Ya,None
Kucing_HD_699.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.86 MB,5.74s,Ya,Ya,None
Kucing_HD_700.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,25.51 MB,34.20s,Ya,Ya,None
Kucing_HD_701.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.39 MB,7.64s,Ya,Ya,None
Kucing_HD_702.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.83 MB,11.68s,Ya,Ya,None
Kucing_HD_703.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.15 MB,9.87s,Ya,Ya,None
Kucing_HD_704.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.79 MB,21.29s,Ya,Ya,None
Kucing_HD_705.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.09 MB,30.21s,Ya,Ya,None
Kucing_HD_706.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.26 MB,23.89s,Ya,Ya,None
Kucing_HD_707.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,18.33 MB,17.21s,Ya,Ya,None
Kucing_HD_708.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.49 MB,6.43s,Ya,Ya,None
Kucing_HD_709.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.52 MB,8.06s,Ya,Ya,None
Kucing_HD_710.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.57 MB,8.85s,Ya,Ya,None
Kucing_HD_711.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.45 MB,21.02s,Ya,Ya,None
Kucing_HD_712.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.15 MB,17.95s,Ya,Ya,None
Kucing_HD_713.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.60 MB,22.69s,Ya,Ya,None
Kucing_HD_714.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.60 MB,17.25s,Ya,Ya,None
Kucing_HD_715.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,13.86 MB,23.34s,Ya,Ya,None
Kucing_HD_716.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.85 MB,9.96s,Ya,Ya,None
Kucing_HD_717.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.64 MB,8.99s,Ya,Ya,None
Kucing_HD_718.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.04 MB,21.06s,Ya,Ya,None
